"202102","","891008813","01171132800","21171132800","01","    55.7","02628","Arena Offshore, LP","           0","           0","           0","           0","","           0"
"202102","","891008916","01170513700","20170513700","01","    27.3","03151","Cox Operating, L.L.C.","         483","        2931","        2930","           1","42","         485"
"202102","","891008927","01170230400","20170230400","01","    47.3","03151","Cox Operating, L.L.C.","          30","          20","          27","           0","","          23"
"202102","","891011674","01170513700","20170513700","01","    25.3","03151","Cox Operating, L.L.C.","        1074","        9782","        9236","          -2","42","        1618"
"202102","","891011679","01170513700","20170513700","01","    27.3","03151","Cox Operating, L.L.C.","         759","        6042","        5803","           1","42","         999"
"202102","","891011680","01170513700","20170513700","01","    25.8","03151","Cox Operating, L.L.C.","        3275","       28087","       26717","           2","42","        4647"
"202102","","891011687","01170754800","20170754800","01","    29.8","03368","Whitney Oil & Gas, LLC","           4","           9","           8","          -1","42","           4"
"202102","","891011687","01170754800","20170754800","01","    29.8","03368","Whitney Oil & Gas, LLC","           0","           1","           1","           0","","           0"
"202102","","891011687","01170754800","20170754800","01","    29.8","03368","Whitney Oil & Gas, LLC","          11","          22","          23","           0","","          10"
"202102","","891011687","01170754800","20170754800","01","    29.8","03368","Whitney Oil & Gas, LLC","         645","        1196","        1291","           0","","         550"
"202102","","891011733","01170754800","20170754800","01","    29.8","03368","Whitney Oil & Gas, LLC","           7","           8","          11","           0","","           4"
"202102","","891012327","01177215100","20177215102","01","    31.6","03295","Fieldwood Energy LLC","           0","          25","          24","           0","","           1"
"202102","","891012332","01177215100","20177215102","01","    31.6","03295","Fieldwood Energy LLC","           0","         114","         111","           0","","           3"
"202102","","891012333","01177215100","20177215102","01","    31.6","03295","Fieldwood Energy LLC","         150","        6018","        5989","           0","","         179"
"202103"," 00081","","01170230450","20170230450","02","       0","03295","Fieldwood Energy LLC","         535","           0","           0","           0","","         535"
"202103"," 00839","","01170513800","20170513800","01","    32.6","02451","GOM Shelf LLC","         126","        3549","        3407","           0","","         268"
"202103","G01036","","01171092651","20171092650","02","    49.7","03209","Renaissance Offshore, LLC","         545","           0","           0","           0","","         545"
"202103","G01351","","01170230400","20170230400","01","    47.5","03151","Cox Operating, L.L.C.","          65","          95","          73","           1","42","          88"
"202103","G01497","","01170513800","20170513800","02","    32.6","02451","GOM Shelf LLC","         139","        1086","        1144","           1","42","          82"
"202103","G01497","","01170513800","20170513800","01","    32.6","02451","GOM Shelf LLC","        3881","       28264","       30013","           3","42","        2135"
"202103","G01498","","01170513800","20170513800","01","    32.6","02451","GOM Shelf LLC","         494","        4104","        4289","           1","42","         310"
"202103","G01610","","01177215100","20177215102","01","    30.8","03295","Fieldwood Energy LLC","           4","        1201","        1184","           0","","          21"
"202103","G01757","","01423210051","20423210050","02","      40","03295","Fieldwood Energy LLC","          25","         263","         252","           0","","          36"
"202103","G01860","","01170231110","20170231110","01","       0","03295","Fieldwood Energy LLC","        2402","           0","           0","           0","","        2402"
"202103","G01865","","01171012500","20171012500","01","    43.3","03151","Cox Operating, L.L.C.","        2574","        2084","        2789","           1","42","        1870"
"202103","G01901","","01177215100","20177215102","01","    30.8","03295","Fieldwood Energy LLC","           1","         183","         180","          -1","42","           3"
"202103","G01966","","01177215100","20177215102","01","    30.8","03295","Fieldwood Energy LLC","          77","        4125","        4128","          -1","42","          73"
"202103","G01967","","01177215100","20177215102","01","    30.8","03295","Fieldwood Energy LLC","         246","       15978","       15938","          -5","42","         281"
"202103","G02111","","01171132000","20171132000","01","    41.7","02628","Arena Offshore, LP","        3774","       41188","       41270","           0","","        3692"
"202103","G02826","","01170231110","20170231110","02","       0","03295","Fieldwood Energy LLC","         134","           0","           0","           0","","         134"
"202103","G04081","","01170230812","20170230810","02","       0","03295","Fieldwood Energy LLC","         896","           0","           0","           0","","         896"
"202103","G04232","","01171012500","20171012500","01","    43.3","00730","Walter Oil & Gas Corporation","         648","         573","         707","           0","","         514"
"202103","G05431","","01177062608","2017706260A","02","    34.4","02970","Castex Offshore, Inc.","          40","       11973","       12012","          -1","42","           0"
"202103","G05504","","01171132800","21171132800","01","    51.8","00730","Walter Oil & Gas Corporation","        1774","           0","           5","           0","","        1769"
"202103","G10910","","01177245110","2017724511G","01","      48","03026","EnVen Energy Ventures, LLC","           0","        5605","        5605","           0","","           0"
"202103","G13081","","01608103650","20608103650","01","    35.7","01284","W & T Offshore, Inc.","         121","       12018","       12014","           0","","         125"
"202103","G15050","","01170231110","20170231110","01","       0","03295","Fieldwood Energy LLC","        1006","           0","           0","           0","","        1006"
"202103","G15277","","01171012400","20171012400","02","    62.5","03295","Fieldwood Energy LLC","        3716","         677","        1689","           1","42","        2705"
"202103","G15277","","01171012400","20171012400","01","    62.5","03295","Fieldwood Energy LLC","        1441","         391","         655","           0","","        1177"
"202103","G15312","","01171092651","20171092650","01","       0","03295","Fieldwood Energy LLC","        5960","           0","           0","           0","","        5960"
"202103","G16515","","01177245110","2017724511G","01","      48","03026","EnVen Energy Ventures, LLC","           0","         949","         949","           0","","           0"
"202103","G17912","","01177062608","2017706260A","02","    34.4","02970","Castex Offshore, Inc.","          54","        5311","        5365","           0","","           0"
"202103","G17921","","01171012500","20177062959","01","    25.9","03026","EnVen Energy Ventures, LLC","           0","       12251","       12251","           0","","           0"
"202103","G20660","","01170230450","20170230450","02","       0","03295","Fieldwood Energy LLC","         115","           0","           0","           0","","         115"
"202103","G21655","","01171132800","21171132800","02","    51.8","03247","Talos Energy Offshore LLC","        1752","           0","           5","           0","","        1747"
"202103","G22501","","01170230400","20170230400","01","    47.5","03151","Cox Operating, L.L.C.","         938","         979","        1010","           0","","         907"
"202103","G23735","","01170230812","20170230810","02","       0","03295","Fieldwood Energy LLC","         150","           0","           0","           0","","         150"
"202103","G23736","","01170230810","20170230810","01","    56.4","00730","Walter Oil & Gas Corporation","       14746","           5","           5","           0","","       14746"
"202103","G23851","","01171012300","20171012300","02","       0","02503","Contango Operators, Inc.","       27093","        5842","           0","           0","","       32935"
"202103","G24730","","01170230500","20170230500","02","       0","03295","Fieldwood Energy LLC","         294","           0","           0","           0","","         294"
"202103","G24870","","01177062608","2017706260A","02","      34","02970","Castex Offshore, Inc.","           0","           0","           0","           0","","           0"
"202103","G24990","","01608103650","20608103650","01","    35.7","01284","W & T Offshore, Inc.","          92","        8675","        8677","           0","","          90"
"202103","G25524","","01170230450","20170230450","02","       0","03295","Fieldwood Energy LLC","         881","           0","           0","           0","","         881"
"202103","G27509","","01170230450","20170230450","02","       0","02970","Castex Offshore, Inc.","       10646","           0","           0","           0","","       10646"
"202103","G27988","","01608103650","20608103650","01","    35.7","00730","Walter Oil & Gas Corporation","         188","       15362","       15391","           0","","         159"
"202103","G32268","","01177295110","01177295110","02","       0","03295","Fieldwood Energy LLC","          62","           0","           0","           0","","          62"
"202103","G33088","","01171012500","20177062959","01","    25.9","03026","EnVen Energy Ventures, LLC","           0","          28","          28","           0","","           0"
"202103","G33636","","01171132000","20171132000","01","    41.7","02628","Arena Offshore, LP","        3334","       34471","       34717","           0","","        3088"
"202103","","754303001","01170230811","20170230811","01","      43","00059","Hess Corporation","          28","         252","         161","         -53","09","          66"
"202103","","754306006","01608128271","20608128271","01","    32.9","00689","Shell Offshore Inc.","      445172","     1101479","      110155","    -1083288","09","      353208"
"202103","","754306012","01608128270","20608128270","01","    26.7","02647","Murphy Exploration & Production Company - USA","       67153","      127860","           0","      -88697","09","      106316"
"202103","","754306013","01608128270","20608128270","01","    26.7","02647","Murphy Exploration & Production Company - USA","       77458","      276424","           0","     -191756","09","      162126"
"202103","","754320003","01170573602","20170573602","01","    27.9","03247","Talos Energy Offshore LLC","       13559","       35159","       30440","           0","","       18278"
"202103","","891002021","01170513800","20170513800","02","    32.6","02451","GOM Shelf LLC","         857","        6428","        6799","          -1","42","         485"
"202103","","891002021","01170513800","20170513800","01","    32.6","02451","GOM Shelf LLC","        6165","       38138","       41425","           3","42","        2881"
"202103","","891002454","01170513800","20170513800","01","    32.6","02451","GOM Shelf LLC","        6689","       56790","       59188","          -1","42","        4290"
"202103","","891002454","01170513800","20170513800","02","    32.6","02451","GOM Shelf LLC","        1187","       10343","       10749","           0","","         781"
"202103","","891008927","01170230400","20170230400","01","    47.5","03151","Cox Operating, L.L.C.","          23","          23","          24","          -1","42","          21"
"202103","","891012327","01177215100","20177215102","01","    30.8","03295","Fieldwood Energy LLC","           1","         581","         571","          -1","42","          10"
"202103","","891012332","01177215100","20177215102","01","    30.8","03295","Fieldwood Energy LLC","           3","         852","         841","           1","42","          15"
"202103","","891012333","01177215100","20177215102","01","    30.8","03295","Fieldwood Energy LLC","         179","        5932","        6007","           0","","         104"
