"01/31/2021","        G00989",""," 02628","Arena Offshore, LP","01","3017709BW0D","","    1113","           0","       17420","           0"
"01/31/2021","        G00989",""," 02628","Arena Offshore, LP","01","3017710XW0C","","    1106","           0","      168960","           0"
"01/31/2021","        G00989",""," 02628","Arena Offshore, LP","13","","","       0","        -193","           0","           0"
"01/31/2021","        G00989",""," 02628","Arena Offshore, LP","16","20171012400","","    68.8","          42","           0","           0"
"01/31/2021","        G00989",""," 02628","Arena Offshore, LP","16","21171132800","","    53.3","         151","           0","           0"
"01/31/2021","        G00989",""," 02628","Arena Offshore, LP","20","","","       0","           0","       28242","           0"
"01/31/2021","        G00989",""," 02628","Arena Offshore, LP","27","","","       0","           0","           0","      478173"
"01/31/2021","        G00989",""," 02628","Arena Offshore, LP","62","5017709FLR1","","       0","           0","         942","           0"
"01/31/2021","        G01019",""," 03151","Cox Operating, L.L.C.","01","2017711260B","","    28.6","       17473","           0","           0"
"01/31/2021","        G01019",""," 03151","Cox Operating, L.L.C.","11","3017711BW0F","0217075Q000","    1061","           0","        6939","           0"
"01/31/2021","        G01019",""," 03151","Cox Operating, L.L.C.","20","","","       0","           0","        9462","           0"
"01/31/2021","        G01019",""," 03151","Cox Operating, L.L.C.","27","","","       0","           0","           0","       36055"
"01/31/2021","        G01019",""," 03151","Cox Operating, L.L.C.","61","","","       0","           0","         265","           0"
"01/31/2021","        G01022",""," 03059","ANKOR Energy LLC","01","2017711260P","","    36.5","        2485","           0","           0"
"01/31/2021","        G01022",""," 03059","ANKOR Energy LLC","01","3017711K00Y","","    1069","           0","       34480","           0"
"01/31/2021","        G01022",""," 03059","ANKOR Energy LLC","20","","","       0","           0","        3002","           0"
"01/31/2021","        G01022",""," 03059","ANKOR Energy LLC","27","","","       0","           0","           0","         148"
"01/31/2021","        G01022",""," 03059","ANKOR Energy LLC","61","","","       0","           0","           2","           0"
"01/31/2021","        G01022",""," 03059","ANKOR Energy LLC","62","","","       0","           0","          29","           0"
"01/31/2021","        G01036",""," 03209","Renaissance Offshore, LLC","01","3017712K005","","    1098","           0","       85566","           0"
"01/31/2021","        G01036",""," 03209","Renaissance Offshore, LLC","20","","","       0","           0","         561","           0"
"01/31/2021","        G01036",""," 03209","Renaissance Offshore, LLC","27","","","       0","           0","           0","          94"
"01/31/2021","        G01036",""," 03209","Renaissance Offshore, LLC","61","","","       0","           0","          16","           0"
"01/31/2021","        G01039",""," 03295","Fieldwood Energy LLC","01","2017712260E","","    37.6","       12728","           0","           0"
"01/31/2021","        G01039",""," 03295","Fieldwood Energy LLC","11","3017712XE03","0217101H001","    1155","           0","       61441","           0"
"01/31/2021","        G01039",""," 03295","Fieldwood Energy LLC","13","","","       0","        -205","           0","           0"
"01/31/2021","        G01039",""," 03295","Fieldwood Energy LLC","16","20171012500","","    42.1","         205","           0","           0"
"01/31/2021","        G01039",""," 03295","Fieldwood Energy LLC","20","","","       0","           0","       19369","           0"
"01/31/2021","        G01039",""," 03295","Fieldwood Energy LLC","27","","","       0","           0","           0","       21914"
"01/31/2021","        G01039",""," 03295","Fieldwood Energy LLC","61","","","       0","           0","          61","           0"
"01/31/2021","        G01039",""," 03295","Fieldwood Energy LLC","62","","","       0","           0","         297","           0"
"01/31/2021","        G01083",""," 03151","Cox Operating, L.L.C.","01","3017722Q005","","    1132","           0","         544","           0"
"01/31/2021","        G01083",""," 03151","Cox Operating, L.L.C.","01","3017719N000","","    1120","           0","        1391","           0"
"01/31/2021","        G01083",""," 03151","Cox Operating, L.L.C.","10","","","       0","       11437","           0","           0"
"01/31/2021","        G01083",""," 03151","Cox Operating, L.L.C.","20","","","       0","           0","        9483","           0"
"01/31/2021","        G01083",""," 03151","Cox Operating, L.L.C.","21","","","       0","           0","         171","           0"
"01/31/2021","        G01083",""," 03151","Cox Operating, L.L.C.","21","5017719FLR1","","       0","           0","         215","           0"
"01/31/2021","        G01083",""," 03151","Cox Operating, L.L.C.","22","","","       0","           0","          71","           0"
"01/31/2021","        G01083",""," 03151","Cox Operating, L.L.C.","22","5017719FLR1","","       0","           0","          82","           0"
"01/31/2021","        G01083",""," 03151","Cox Operating, L.L.C.","27","","","       0","           0","           0","      100267"
"01/31/2021","        G01084",""," 03151","Cox Operating, L.L.C.","01","3017722Q005","","    1132","           0","        2359","           0"
"01/31/2021","        G01084",""," 03151","Cox Operating, L.L.C.","01","3017719N000","","    1120","           0","        6029","           0"
"01/31/2021","        G01084",""," 03151","Cox Operating, L.L.C.","10","","","       0","         821","           0","           0"
"01/31/2021","        G01084",""," 03151","Cox Operating, L.L.C.","20","","","       0","           0","        4603","           0"
"01/31/2021","        G01084",""," 03151","Cox Operating, L.L.C.","21","","","       0","           0","          39","           0"
"01/31/2021","        G01084",""," 03151","Cox Operating, L.L.C.","21","5017719FLR1","","       0","           0","          45","           0"
"01/31/2021","        G01084",""," 03151","Cox Operating, L.L.C.","22","5017719FLR1","","       0","           0","         360","           0"
"01/31/2021","        G01084",""," 03151","Cox Operating, L.L.C.","27","","","       0","           0","           0","       14146"
"01/31/2021","        G01085",""," 03295","Fieldwood Energy LLC","01","20177193702","","    29.3","        1723","           0","           0"
"01/31/2021","        G01085",""," 03295","Fieldwood Energy LLC","27","","","       0","           0","           0","       79791"
"01/31/2021","        G01085",""," 03295","Fieldwood Energy LLC","61","","","       0","           0","          46","           0"
"01/31/2021","        G01089",""," 03295","Fieldwood Energy LLC","01","20177193702","","    29.3","        1506","           0","           0"
"01/31/2021","        G01089",""," 03295","Fieldwood Energy LLC","20","","","       0","           0","        1876","           0"
"01/31/2021","        G01089",""," 03295","Fieldwood Energy LLC","27","","","       0","           0","           0","       36107"
"01/31/2021","        G01089",""," 03295","Fieldwood Energy LLC","61","","","       0","           0","          16","           0"
"01/31/2021","        G01089",""," 03295","Fieldwood Energy LLC","62","","","       0","           0","         146","           0"
"01/31/2021","        G01090",""," 03151","Cox Operating, L.L.C.","01","3017722Q005","","    1132","           0","         383","           0"
"01/31/2021","        G01090",""," 03151","Cox Operating, L.L.C.","01","3017719N000","","    1120","           0","         979","           0"
"01/31/2021","        G01090",""," 03151","Cox Operating, L.L.C.","10","","","       0","        4680","           0","           0"
"01/31/2021","        G01090",""," 03151","Cox Operating, L.L.C.","20","","","       0","           0","        4891","           0"
"01/31/2021","        G01090",""," 03151","Cox Operating, L.L.C.","21","5017719FLR1","","       0","           0","         134","           0"
"01/31/2021","        G01090",""," 03151","Cox Operating, L.L.C.","27","","","       0","           0","           0","       23428"
"01/31/2021","        G01091",""," 03151","Cox Operating, L.L.C.","10","","","       0","        5166","           0","           0"
"01/31/2021","        G01091",""," 03151","Cox Operating, L.L.C.","20","","","       0","           0","        5345","           0"
"01/31/2021","        G01091",""," 03151","Cox Operating, L.L.C.","21","","","       0","           0","          62","           0"
"01/31/2021","        G01091",""," 03151","Cox Operating, L.L.C.","21","5017719FLR1","","       0","           0","          74","           0"
"01/31/2021","        G01091",""," 03151","Cox Operating, L.L.C.","27","","","       0","           0","           0","       23499"
"01/31/2021","        G01106",""," 02628","Arena Offshore, LP","01","20177203700","","    36.9","       38753","           0","           0"
"01/31/2021","        G01106",""," 02628","Arena Offshore, LP","11","3017720Z001","0217087Z000","    1092","           0","       41134","           0"
"01/31/2021","        G01106",""," 02628","Arena Offshore, LP","20","","","       0","           0","        6257","           0"
"01/31/2021","        G01106",""," 02628","Arena Offshore, LP","27","","","       0","           0","           0","         205"
